"year_month","observed","trend","seasonal","deterministic","stochastic"
Jul 1938,-1.7,-8.08635214574851,7.10801321991066,-0.978338925837852,-0.721661074162148
Aug 1938,-1.3,-8.08611415778897,7.02469236584986,-1.06142179193911,-0.238578208060888
Sep 1938,-3,-8.08587616982943,5.35955310608566,-2.72632306374377,-0.273676936256229
Oct 1938,-4.9,-8.08563818186989,1.6088453651496,-6.47679281672029,1.57679281672029
Nov 1938,-6.6,-8.08540019391035,-2.37917565593903,-10.4645758498494,3.86457584984938
Dec 1938,-14.4,-8.08516220595081,-5.36716105828586,-13.4523232642367,-0.947676735763332
Jan 1939,-13.3,-8.08492421799127,-6.55291560519352,-14.6378398231848,1.33783982318479
Feb 1939,-11.4,-8.08468623003173,-6.44848851112853,-14.5331747411603,3.13317474116026
Mar 1939,-18,-8.08444824207219,-4.63440785214374,-12.7188560942159,-5.28114390578407
Apr 1939,-8.9,-8.08421025411265,-2.15950489077013,-10.2437151448828,1.34371514488278
May 1939,-8.8,-8.08397226615311,1.47206806426935,-6.61190420188376,-2.18809579811624
Jun 1939,-2.4,-8.08373427819357,4.96521579330896,-3.11851848488461,0.71851848488461
Jul 1939,-1.9,-8.08349629023403,7.10447711064581,-0.979019179588219,-0.920980820411781
Aug 1939,-1.1,-8.08325830227449,7.0200517001244,-1.06320660215009,-0.0367933978499111
Sep 1939,-3.8,-8.08302031431495,5.35892427729831,-2.72409603701663,-1.07590396298337
Oct 1939,-9.1,-8.0827823263554,1.61601788954159,-6.46676443681382,-2.63323556318618
Nov 1939,-8.3,-8.08254433839587,-2.37220532389256,-10.4547496622884,2.15474966228842
Dec 1939,-15,-8.08230635043632,-5.35677529950427,-13.4390816499406,-1.5609183500594
Jan 1940,-14.9,-8.08206836247678,-6.55084878737422,-14.632917149851,-0.267082850148993
Feb 1940,-13.5,-8.08183037451724,-6.45869258731783,-14.5405229618351,1.04052296183508
Mar 1940,-13.5,-8.0815923865577,-4.63328128859705,-12.7148736751548,-0.785126324845244
Apr 1940,-10.9,-8.08135439859816,-2.16472590226583,-10.246080300864,-0.653919699136003
May 1940,-7.4,-8.08111641063862,1.47127676502547,-6.60983964561316,-0.790160354386845
Jun 1940,-3.9,-8.08087842267908,4.96251578742947,-3.11836263524962,-0.781637364750382
Jul 1940,-3,-8.08064043471954,7.10094100138096,-0.979699433338585,-2.02030056666142
Aug 1940,-2.1,-8.08040244676,7.01541100044275,-1.06499144631725,-1.03500855368275
Sep 1940,-3.2,-8.08016445880046,5.35829538059859,-2.72186907820187,-0.478130921798132
Oct 1940,-6.8,-8.07992647084092,1.62319132405054,-6.45673514679038,-0.34326485320962
Nov 1940,-10.5,-8.07968848288138,-2.36523310369977,-10.4449215865812,-0.0550784134188476
Dec 1940,-16.4,-8.07945049492184,-5.3463816988587,-13.4258321937805,-2.97416780621946
Jan 1941,-15.6,-8.0792125069623,-6.54876817397326,-14.6279806809356,-0.972019319064435
Feb 1941,-14.9,-8.07897451900276,-6.46886716235439,-14.5478416813572,-0.35215831864285
Mar 1941,-12.4,-8.07873653104322,-4.63210951832653,-12.7108460493698,0.310846049369756
Apr 1941,-11.2,-8.07849854308368,-2.16987026365759,-10.2483688067413,-0.951631193258725
May 1941,-9.7,-8.07826055512414,1.47059355926563,-6.60766699585851,-3.09233300414149
Jun 1941,-3,-8.0780225671646,4.95997329697709,-3.11804927018751,0.11804927018751
Jul 1941,-0.8,-8.07778457920506,7.0976118294863,-0.980172749718764,0.180172749718764
Aug 1941,-2.6,-8.07754659124552,7.01103396979776,-1.06651262144776,-1.53348737855224
Sep 1941,-2.8,-8.07730860328598,5.357986884602,-2.71932171868398,-0.0806782813160183
Oct 1941,-9.8,-8.07707061532644,1.63073202362382,-6.44633859170262,-3.35366140829738
Nov 1941,-10.7,-8.0768326273669,-2.35784675408146,-10.4346793814484,-0.265320618551637
Dec 1941,-13.7,-8.07659463940736,-5.33555520035492,-13.4121498397623,-0.287850160237721
Jan 1942,-18.4,-8.07635665144782,-6.54511286560455,-14.6214695170524,-3.77853048294763
Feb 1942,-17.7,-8.07611866348828,-6.48448730495999,-14.5606059684483,-3.13939403155173
Mar 1942,-10.2,-8.07588067552874,-4.62916800014988,-12.7050486756786,2.50504867567861
Apr 1942,-9.9,-8.0756426875692,-2.1758036318329,-10.2514463194021,0.351446319402095
May 1942,-6.6,-8.07540469960966,1.46861154718979,-6.60679315241986,0.00679315241986256
Jun 1942,-2.3,-8.07516671165012,4.95762119946447,-3.11754551218564,0.817545512185643
Jul 1942,-1.3,-8.07492872369058,7.08940796796287,-0.985520755727703,-0.314479244272297
Aug 1942,-0.7,-8.07469073573104,7.00431610554168,-1.07037463018936,0.370374630189356
Sep 1942,-1.6,-8.0744527477715,5.35831752261564,-2.71613522515585,1.11613522515585
Oct 1942,-4.4,-8.07421475981196,1.64248701261341,-6.43172774719854,2.03172774719854
Nov 1942,-11.4,-8.07397677185241,-2.34526468072379,-10.4192414525762,-0.980758547423795
Dec 1942,-11.2,-8.07373878389287,-5.32262982756874,-13.3963686114616,2.19636861146161
Jan 1943,-13.7,-8.07350079593333,-6.54187629749186,-14.6153770934252,0.9153770934252
Feb 1943,-13.9,-8.07326280797379,-6.50053280510014,-14.5737956130739,0.673795613073931
Mar 1943,-11.1,-8.07302482001425,-4.62665845678626,-12.6996832768005,1.59968327680051
Apr 1943,-9.2,-8.07278683205471,-2.18214236032432,-10.254929192379,1.05492919237903
May 1943,-5,-8.07254884409517,1.46625078929477,-6.6062980548004,1.6062980548004
Jun 1943,-4.4,-8.07231085613563,4.95493776581034,-3.11737309032529,-1.28262690967471
Jul 1943,-1.4,-8.07207286817609,7.0809201799756,-0.991152688200489,-0.408847311799511
Aug 1943,0.3,-8.07183488021655,6.99736902772936,-1.07446585248719,1.37446585248719
Sep 1943,-1.7,-8.07159689225701,5.35847365998066,-2.71312323227635,1.01312323227635
Oct 1943,-4.7,-8.07135890429747,1.65411437052778,-6.41724453376969,1.71724453376969
Nov 1943,-13,-8.07112091633793,-2.33276336886794,-10.4038842852059,-2.59611571479413
Dec 1943,-12.7,-8.07088292837839,-5.30975649126283,-13.3806394196412,0.680639419641221
Jan 1944,-11.4,-8.07064494041885,-6.5386630408379,-14.6093079812568,3.20930798125675
Feb 1944,-18.4,-8.07040695245931,-6.51659143069745,-14.5869983831568,-3.81300161684324
Mar 1944,-17,-8.07016896449977,-4.62415185287826,-12.694320817378,-4.30567918262197
Apr 1944,-8.9,-8.06993097654023,-2.18848258925301,-10.2584135657932,1.35841356579324
May 1944,-6.3,-8.06969298858069,1.46388996998083,-6.60580301859986,0.305803018599862
Jun 1944,-4.1,-8.06945500062115,4.95225430144675,-3.1172006991744,-0.982799300825599
Jul 1944,-1.8,-8.06921701266161,7.07243239198833,-0.996784620673274,-0.803215379326726
Aug 1944,1.7,-8.06897902470207,6.99042287348102,-1.07855615122105,2.77855615122105
Sep 1944,-3.3,-8.06874103674253,5.35863164447363,-2.7101093922689,-0.589890607731101
Oct 1944,-9,-8.06850304878299,1.6657562441352,-6.40274680464779,-2.59725319535221
Nov 1944,-12.3,-8.06826506082345,-2.32023487275396,-10.3884999335774,-1.9115000664226
Dec 1944,-14.8,-8.06802707286391,-5.29681320231817,-13.3648402751821,-1.43515972481792
Jan 1945,-19.7,-8.06778908490437,-6.53533706316459,-14.603126148069,-5.09687385193104
Feb 1945,-10.4,-8.06755109694483,-6.53245992732822,-14.600011024273,4.20001102427305
Mar 1945,-11.6,-8.06731310898529,-4.62137771205653,-12.6886908210418,1.08869082104182
Apr 1945,-8.9,-8.06707512102575,-2.1944391952327,-10.2615143162585,1.36151431625845
May 1945,-5.3,-8.06683713306621,1.46202885965113,-6.60480827341507,1.30480827341507
Jun 1945,-1.8,-8.06659914510667,4.95021578235273,-3.11638336275394,1.31638336275394
Jul 1945,0.3,-8.06636115714713,7.06473478555596,-1.00162637159117,1.30162637159117
Aug 1945,-2.3,-8.06612316918759,6.98440937438409,-1.08171379480349,-1.21828620519651
Sep 1945,-2.8,-8.06588518122805,5.35986475771452,-2.70602042351352,-0.093979576486479
Oct 1945,-5.9,-8.0656471932685,1.67856658324841,-6.3870806100201,0.487080610020096
Nov 1945,-11,-8.06540920530897,-2.3064445743763,-10.3718537796853,-0.628146220314733
Dec 1945,-14.1,-8.06517121734942,-5.28262086158898,-13.3477920789384,-0.752207921061595
Jan 1946,-14.2,-8.06493322938988,-6.5375083668863,-14.6024415962762,0.402441596276191
Feb 1946,-14.4,-8.06469524143034,-6.56974430177685,-14.6344395432072,0.234439543207193
Mar 1946,-10.8,-8.0644572534708,-4.60935983696383,-12.6738170904346,1.87381709043463
Apr 1946,-7.1,-8.06421926551126,-2.19133035548551,-10.2555496209968,3.15554962099677
May 1946,-5.7,-8.06398127755172,1.46219976081278,-6.60178151673894,0.90178151673894
Jun 1946,-3.9,-8.06374328959218,4.93829746838459,-3.12544582120759,-0.774554178792408
Jul 1946,0.3,-8.06350530163264,7.04908808923983,-1.01441721239282,1.31441721239282
Aug 1946,-1.1,-8.0632673136731,6.97375977306826,-1.08950754060484,-0.0104924593951616
Sep 1946,-1.2,-8.06302932571356,5.36503664368082,-2.69799268203274,1.49799268203274
Oct 1946,-6.9,-8.06279133775402,1.70757091371417,-6.35522042403985,-0.544779575960148
Nov 1946,-10.1,-8.06255334979448,-2.29263413514092,-10.3551874849354,0.255187484935403
Dec 1946,-15.8,-8.06231536183494,-5.25946268254855,-13.3217780443835,-2.47822195561651
Jan 1947,-16.4,-8.0620773738754,-6.54089452840968,-14.6029719022851,-1.79702809771492
Feb 1947,-15.7,-8.06183938591586,-6.60821925477293,-14.6700586406888,-1.02994135931121
Mar 1947,-11.4,-8.06160139795632,-4.59850826116438,-12.6601096591207,1.2601096591207
Apr 1947,-7.4,-8.06136340999678,-2.18928602354595,-10.2506494335427,2.85064943354273
May 1947,-4,-8.06112542203724,1.46140794565241,-6.59971747638483,2.59971747638483
Jun 1947,-1.4,-8.0608874340777,4.92555477403191,-3.13533266004579,1.73533266004579
Jul 1947,1,-8.06064944611816,7.03275534847664,-1.02789409764152,2.02789409764152
Aug 1947,0.5,-8.06041145815862,6.96256179903733,-1.09784965912129,1.59784965912129
Sep 1947,-1.9,-8.06017347019908,5.36979782866397,-2.69037564153511,0.790375641535106
Oct 1947,-4.3,-8.05993548223954,1.73627656809232,-6.32365891414721,2.02365891414721
Nov 1947,-10,-8.05969749428,-2.2790103470976,-10.3387078413776,0.338707841377598
Dec 1947,-15.4,-8.05945950632046,-5.23642501741061,-13.2958845237311,-2.10411547626893
Jan 1948,-13.1,-8.05922151836092,-6.54433506654598,-14.6035565849069,1.5035565849069
Feb 1948,-15.3,-8.05898353040138,-6.64672534453171,-14.7057088749331,-0.594291125066913
Mar 1948,-7.8,-8.05874554244184,-4.58766458227739,-12.6464101247192,4.84641012471922
Apr 1948,-9,-8.0585075544823,-2.18724576574029,-10.2457533202226,1.24575332022258
May 1948,-5.1,-8.05826956652276,1.46061587913671,-6.59765368738605,1.49765368738605
Jun 1948,-4.5,-8.05803157856321,4.91281195400158,-3.14521962456164,-1.35478037543836
Jul 1948,-3.4,-8.05779359060367,7.01642260771346,-1.04137098289022,-2.35862901710978
Aug 1948,-1.2,-8.05755560264413,6.95136354244552,-1.10619206019861,-0.0938079398013885
Sep 1948,-1.5,-8.05731761468459,5.37455844852536,-2.68275916615923,1.18275916615923
Oct 1948,-4.1,-8.05707962672505,1.76497878072037,-6.29210084600468,2.19210084600468
Nov 1948,-6.5,-8.05684163876551,-2.26539287743273,-10.3222345161982,3.82223451619825
Dec 1948,-10.8,-8.05660365080597,-5.21339386095072,-13.2699975117567,2.4699975117567
Jan 1949,-12.3,-8.05636566284643,-6.54778230365992,-14.6041479665064,2.30414796650635
Feb 1949,-11.5,-8.05612767488689,-6.68521286098023,-14.7413405358671,3.24134053586713
Mar 1949,-15.4,-8.05588968692735,-4.57677705779224,-12.6326667447196,-2.7673332552804
Apr 1949,-7.5,-8.05565169896781,-2.18509266575138,-10.2407443647192,2.74074436471919
May 1949,-6.8,-8.05541371100827,1.46000565138934,-6.59540805961893,-0.204591940381067
Jun 1949,-3.6,-8.05517572304873,4.90036323275274,-3.15481249029599,-0.445187509704005
Jul 1949,-0.7,-8.05493773508919,7.00049622574494,-1.05444150934425,0.354441509344247
Aug 1949,-0.6,-8.05469974712965,6.94069833246238,-1.11400141466727,0.51400141466727
Sep 1949,-0.7,-8.05446175917011,5.37997880280942,-2.67448295636069,1.97448295636069
Oct 1949,-3.4,-8.05422377121057,1.79444713608096,-6.25977663512961,2.85977663512961
Nov 1949,-12.5,-8.05398578325103,-2.25090285672546,-10.3048886399765,-2.1951113600235
Dec 1949,-11,-8.05374779529149,-5.18943095337644,-13.2431787486679,2.24317874866793
Jan 1950,-13.3,-8.05350980733195,-6.54823657721218,-14.6017463845441,1.30174638454413
Feb 1950,-12.4,-8.05327181937241,-6.71539829137103,-14.7686701107434,2.36867011074344
Mar 1950,-10.3,-8.05303383141287,-4.57708003732973,-12.6301138687426,2.3301138687426
Apr 1950,-12.5,-8.05279584345333,-2.19976973903309,-10.2525655824864,-2.24743441751358
May 1950,-4.7,-8.05255785549379,1.4602454625804,-6.59231239291339,1.89231239291339
Jun 1950,-0.8,-8.05231986753425,4.88276987050655,-3.1695499970277,2.3695499970277
Jul 1950,1.2,-8.05208187957471,6.9915168223261,-1.06056505724861,2.26056505724861
Aug 1950,0.1,-8.05184389161517,6.92057335642015,-1.13127053519501,1.23127053519501
Sep 1950,-3.7,-8.05160590365563,5.3904777218138,-2.66112818184182,-1.03887181815818
Oct 1950,-5.4,-8.05136791569609,1.84608257860793,-6.20528533708815,0.805285337088153
Nov 1950,-10.9,-8.05112992773655,-2.25528360235119,-10.3064135300877,-0.593586469912269
Dec 1950,-15.6,-8.05089193977701,-5.14777523071939,-13.1986671704964,-2.4013328295036
Jan 1951,-13.6,-8.05065395181747,-6.54959340930172,-14.6002473611192,1.00024736111918
Feb 1951,-16,-8.05041596385793,-6.74650773956152,-14.7969237034195,-1.20307629658055
Mar 1951,-15.1,-8.05017797589839,-4.57832849392932,-12.6285064698277,-2.47149353017229
Apr 1951,-11.1,-8.04993998793885,-2.21533548253949,-10.2652754704783,-0.834724529521662
May 1951,-7.3,-8.0497019999793,1.45965341038417,-6.59004858959513,-0.709951410404866
Jun 1951,-3.5,-8.04946401201977,4.8644542131044,-3.18500979891536,-0.314990201084638
Jul 1951,-0.3,-8.04922602406022,6.98192469198262,-1.0673013320776,0.767301332077601
Aug 1951,-0.7,-8.04898803610068,6.8999595449687,-1.14902849113199,0.44902849113199
Sep 1951,-1.3,-8.04875004814114,5.40061169692435,-2.6481383512168,1.3481383512168
Oct 1951,-6.2,-8.0485120601816,1.89745150111739,-6.15106055906421,-0.0489394409357899
Nov 1951,-9.9,-8.04827407222206,-2.2598324441181,-10.3081065163402,0.408106516340164
Dec 1951,-9.9,-8.04803608426252,-5.10623101590758,-13.1542671001701,3.25426710017011
Jan 1952,-17,-8.04779809630298,-6.55100516094054,-14.5988032572435,-2.40119674275647
Feb 1952,-16.1,-8.04756010834344,-6.77764985711457,-14.825209965458,-1.27479003454199
Mar 1952,-11.8,-8.0473221203839,-4.57958736970474,-12.6269094900886,0.826909490088639
Apr 1952,-8,-8.04708413242436,-2.23090666593631,-10.2779907983607,2.27799079836067
May 1952,-7,-8.04684614446482,1.45906089758295,-6.58778524688187,-0.412214753118128
Jun 1952,-1.9,-8.04660815650528,4.84613832539976,-3.20046983110552,1.30046983110552
Jul 1952,1.7,-8.04637016854574,6.97233256163915,-1.07403760690659,2.77403760690659
Aug 1952,0,-8.0461321805862,6.8793412590197,-1.1667909215665,1.1667909215665
Sep 1952,-6.3,-8.04589419262666,5.41073672303983,-2.63515746958683,-3.66484253041317
Oct 1952,-8.2,-8.04565620466712,1.9487689594305,-6.09688724523662,-2.10311275476338
Nov 1952,-14.1,-8.04541821670758,-2.26447526528266,-10.3098934819902,-3.79010651800976
Dec 1952,-14.5,-8.04518022874804,-5.06488210374326,-13.1100623324913,-1.3899376675087
Jan 1953,-14.5,-8.0449422407885,-6.5527135384767,-14.5976557792652,0.0976557792651942
Feb 1953,-15.3,-8.04470425282896,-6.80919597343803,-14.853900226267,-0.446099773733007
Mar 1953,-11.5,-8.04446626486942,-4.58135761712366,-12.6258238819931,1.12582388199308
Apr 1953,-9.4,-8.04422827690988,-2.24705516755722,-10.2912834444671,0.891283444467096
May 1953,-6.2,-8.04399028895034,1.45782511997704,-6.5861651689733,0.386165168973302
Jun 1953,-4.3,-8.0437523009908,4.82718846446824,-3.21656383652256,-1.08343616347744
Jul 1953,-0.1,-8.04351431303126,6.9621157496466,-1.08139856338466,0.981398563384655
Aug 1953,-0.6,-8.04327632507172,6.85815350331961,-1.18512282175211,0.585122821752107
Sep 1953,-1.7,-8.04303833711218,5.42034749130218,-2.62269084581,0.922690845809997
Oct 1953,-4.8,-8.04280034915264,1.99966943402989,-6.04313091512275,1.24313091512275
Nov 1953,-5.4,-8.0425623611931,-2.26943779602153,-10.3120001572146,4.91200015721463
Dec 1953,-10.6,-8.04232437323356,-5.02367431427968,-13.0659986875132,2.46599868751324
Jan 1954,-17.4,-8.04208638527402,-6.51167175034401,-14.553758135618,-2.84624186438197
Feb 1954,-14.9,-8.04184839731448,-6.80868342690013,-14.8505318242146,-0.0494681757853979
Mar 1954,-12.3,-8.04161040935494,-4.6268141678012,-12.6684245771561,0.368424577156137
Apr 1954,-11.7,-8.0413724213954,-2.31320165649496,-10.3545740778904,-1.34542592210965
May 1954,-7.2,-8.04113443343586,1.44257611462467,-6.59855831881119,-0.601441681188811
Jun 1954,-2.1,-8.04089644547631,4.83480693860919,-3.20608950686712,1.10608950686712
Jul 1954,-3.7,-8.04065845751678,6.9589439370023,-1.08171452051447,-2.61828547948553
Aug 1954,-2.4,-8.04042046955723,6.82719896763041,-1.21322150192682,-1.18677849807318
Sep 1954,-3.1,-8.04018248159769,5.41820735658041,-2.62197512501728,-0.478024874982716
Oct 1954,-5.6,-8.03994449363815,2.07290751021955,-5.9670369834186,0.367036983418604
Nov 1954,-9.3,-8.03970650567861,-2.23813203644201,-10.2778385421206,0.977838542120619
Dec 1954,-11.8,-8.03946851771907,-5.01222214990255,-13.0516906676216,1.25169066762162
Jan 1955,-12,-8.03923052975953,-6.47081753085321,-14.5100480606127,2.51004806061274
Feb 1955,-17.5,-8.03899254179999,-6.80841152974221,-14.8474040715422,-2.6525959284578
Mar 1955,-14.4,-8.03875455384045,-4.67256444859685,-12.7113190024373,-1.6886809975627
Apr 1955,-11,-8.03851656588091,-2.37966024005004,-10.4181768059309,-0.581823194069052
May 1955,-7.4,-8.03827857792137,1.42699665015572,-6.61128192776565,-0.788718072234352
Jun 1955,-3.7,-8.03804058996183,4.84213939607232,-3.19590119388951,-0.504098806110494
Jul 1955,-1.4,-8.03780260200229,6.95553055011894,-1.08227205188335,-0.317727948116648
Aug 1955,-2.7,-8.03756461404275,6.79608353230385,-1.2414810817389,-1.4585189182611
Sep 1955,-4,-8.03732662608321,5.41598699682297,-2.62133962926024,-1.37866037073976
Oct 1955,-7.1,-8.03708863812367,2.14611201680916,-5.89097662131451,-1.20902337868549
Nov 1955,-8.9,-8.03685065016413,-2.20681319102692,-10.243663841191,1.34366384119105
Dec 1955,-11.9,-8.03661266220459,-5.00074654761719,-13.0373592098218,1.13735920982178
Jan 1956,-12.9,-8.03637467424505,-6.4299295213815,-14.4663041956265,1.56630419562654
Feb 1956,-21.7,-8.03613668628551,-6.80811578282148,-14.844252469107,-6.85574753089301
Mar 1956,-14.2,-8.03589869832597,-4.71830081984778,-12.7541995181737,-1.44580048182625
Apr 1956,-13,-8.03566071036643,-2.44611149925168,-10.4817722096181,-2.5182277903819
May 1956,-6.6,-8.03542272240689,1.41141792484893,-6.62400479755796,0.0240047975579554
Jun 1956,-6,-8.03518473444735,4.84947222311654,-3.18571251133081,-2.81428748866919
Jul 1956,-1.3,-8.03494674648781,6.95211716323557,-1.08282958325224,-0.217170416747764
Aug 1956,-2.1,-8.03470875852827,6.76496542860477,-1.2697433299235,-0.830256670076502
Sep 1956,-1.9,-8.03447077056873,5.41376130032051,-2.62070947024822,0.720709470248218
Oct 1956,-7.9,-8.03423278260919,2.21928813033861,-5.81494465227058,-2.08505534772942
Nov 1956,-11.5,-8.03399479464965,-2.17554579498713,-10.2095405896368,-1.29045941036322
Dec 1956,-12.5,-8.0337568066901,-4.98938068249588,-13.023137489186,0.52313748918599
Jan 1957,-14.3,-8.03351881873057,-6.3892095368626,-14.4227283555932,0.122728355593164
Feb 1957,-13.3,-8.03328083077102,-6.80806746378121,-14.8413482945522,1.54134829455223
Mar 1957,-8.7,-8.03304284281148,-4.76436402190681,-12.7974068647183,4.09740686471829
Apr 1957,-10.9,-8.03280485485194,-2.5129688116103,-10.5457736664622,-0.354226333537756
May 1957,-8.6,-8.0325668668924,1.39535392403628,-6.63721294285612,-1.96278705714388
Jun 1957,-2.6,-8.03232887893286,4.85626469632894,-3.17606418260393,0.576064182603927
Jul 1957,-1.5,-8.03209089097332,6.94810834419445,-1.08398254677888,-0.416017453221123
Aug 1957,-2.1,-8.03185290301378,6.73325224616595,-1.29860065684783,-0.801399343152167
Sep 1957,-4.3,-8.03161491505424,5.41094087849632,-2.62067403655792,-1.67932596344208
Oct 1957,-4,-8.0313769270947,2.2919596113207,-5.739417315774,1.739417315774
Nov 1957,-7.7,-8.03113893913516,-2.14469293872033,-10.1758318778555,2.47583187785549
Dec 1957,-12.2,-8.03090095117562,-4.97822622353994,-13.0091271747156,0.809127174715567
Jan 1958,-12.7,-8.03066296321608,-6.32104326464459,-14.3517062278607,1.65170622786067
Feb 1958,-12.6,-8.03042497525654,-6.80394659472918,-14.8343715699857,2.23437156998572
Mar 1958,-16.1,-8.030186987297,-4.82517416950778,-12.8553611568048,-3.24463884319522
Apr 1958,-13.6,-8.02994899933746,-2.58835384531856,-10.618302844656,-2.98169715534398
May 1958,-3.9,-8.02971101137792,1.3806266179497,-6.64908439342822,2.74908439342822
Jun 1958,-3.7,-8.02947302341838,4.85513038792639,-3.17434263549199,-0.525657364508012
Jul 1958,-0.4,-8.02923503545884,6.94417479128684,-1.085060244172,0.685060244171999
Aug 1958,0.3,-8.0289970474993,6.7274091355312,-1.3015879119681,1.6015879119681
Sep 1958,-0.8,-8.02875905953976,5.40302823401911,-2.62573082552065,1.82573082552065
Oct 1958,-6.7,-8.02852107158022,2.33113405525251,-5.69738701632771,-1.00261298367229
Nov 1958,-9.3,-8.02828308362068,-2.1191643972487,-10.1474474808694,0.847447480869375
Dec 1958,-11.9,-8.02804509566114,-4.95303766647345,-12.9810827621346,1.08108276213459
Jan 1959,-15.1,-8.0278071077016,-6.25130794668643,-14.279115054388,-0.82088494561197
Feb 1959,-10.7,-8.02756911974206,-6.79845336726888,-14.8260224870109,4.12602248701094
Mar 1959,-10.7,-8.02733113178252,-4.88480864603234,-12.9121397778149,2.21213977781486
Apr 1959,-9.3,-8.02709314382298,-2.6627641350118,-10.6898572788348,1.38985727883478
May 1959,-6.6,-8.02685515586344,1.36667312881676,-6.66018202704668,0.0601820270466797
Jun 1959,-2.8,-8.0266171679039,4.8545991652235,-3.1720180026804,0.372018002680396
Jul 1959,0.1,-8.02637917994436,6.94067359282491,-1.08570558711945,1.18570558711945
Aug 1959,-1.4,-8.02614119198482,6.72187805088348,-1.30426314110134,-0.0957368588986598
Sep 1959,-1,-8.02590320402528,5.39530728707027,-2.630595916955,1.630595916955
Oct 1959,-5.8,-8.02566521606574,2.37042883172513,-5.6552363843406,-0.144763615659396
Nov 1959,-10.2,-8.0254272281062,-2.09358688822381,-10.11901411633,-0.0809858836699942
Dec 1959,-12.8,-8.02518924014666,-4.92782892895525,-12.9530181691019,0.153018169101905
Jan 1960,-15.3,-8.02495125218712,-6.1815812353781,-14.2065324875652,-1.09346751243478
Feb 1960,-13.8,-8.02471326422758,-6.79296777682212,-14.8176810410497,1.01768104104969
Mar 1960,-12.8,-8.02447527626803,-4.94444978993416,-12.9689250662022,0.168925066202188
Apr 1960,-11.2,-8.0242372883085,-2.73717791229186,-10.7614152006004,-0.438584799399642
May 1960,-5.8,-8.02399930034895,1.35271933188742,-6.67127996846153,0.87127996846153
Jun 1960,-2.2,-8.02376131238941,4.85406778862241,-3.169693523767,0.969693523767
Jul 1960,-2.9,-8.02352332442987,6.93717239436297,-1.0863509300669,-1.8136490699331
Aug 1960,-2.4,-8.02328533647033,6.71634752722138,-1.30693780924895,-1.09306219075105
Sep 1960,-4.6,-8.02304734851079,5.3875874620927,-2.63545988641809,-1.96454011358191
Oct 1960,-8.9,-8.02280936055125,2.40971620268577,-5.61309315786549,-3.28690684213451
Nov 1960,-10.8,-8.02257137259171,-2.06802531219416,-10.0905966847859,-0.709403315214132
Dec 1960,-13.8,-8.02233338463217,-4.90270976745517,-12.9250431520873,-0.874956847912657
Jan 1961,-14.1,-8.02209539667263,-6.11201774311079,-14.1341131397834,0.0341131397834236
Feb 1961,-11.8,-8.02185740871309,-6.78785632456325,-14.8097137332763,3.00971373327634
Mar 1961,-10.6,-8.02161942075355,-5.00467599117074,-13.0262954119243,2.42629541192429
Apr 1961,-8,-8.02138143279401,-2.81254588536685,-10.8339273181609,2.83392731816086
May 1961,-8,-8.02114344483447,1.33744220070301,-6.68370124413146,-1.31629875586854
Jun 1961,-1.9,-8.02090545687493,4.85173073461371,-3.16917472226122,1.26917472226122
Jul 1961,-2.8,-8.02066746891539,6.93138317534089,-1.0892842935745,-1.7107157064255
Aug 1961,-0.8,-8.02042948095585,6.70806006209934,-1.31236941885651,0.512369418856512
Sep 1961,0,-8.02019149299631,5.37664177475537,-2.64354971824094,2.64354971824094
Oct 1961,-5.3,-8.01995350503677,2.44545148842754,-5.57450201660922,0.274502016609225
Nov 1961,-9.8,-8.01971551707723,-2.04634204424246,-10.0660575613197,0.266057561319689
Dec 1961,-12,-8.01947752911769,-4.88152206079988,-12.9009995899176,0.90099958991757
Jan 1962,-13.1,-8.01923954115815,-6.05830784204446,-14.0775473832026,0.977547383202612
Feb 1962,-15.3,-8.01900155319861,-6.74049298119571,-14.7594945343943,-0.540505465605687
Mar 1962,-15.6,-8.01876356523907,-5.04409442715867,-13.0628579923977,-2.53714200760226
Apr 1962,-12.6,-8.01852557727953,-2.86517324198617,-10.8836988192657,-1.7163011807343
May 1962,-8.5,-8.01828758931999,1.33111708806972,-6.68717050125026,-1.81282949874974
Jun 1962,-3.9,-8.01804960136045,4.83458888351898,-3.18346071784147,-0.716539282158531
Jul 1962,-1.9,-8.01781161340091,6.91600975321811,-1.1018018601828,-0.798198139817201
Aug 1962,1,-8.01757362544137,6.71169899051219,-1.30587463492918,2.30587463492918
Sep 1962,-2.4,-8.01733563748183,5.36493801730251,-2.65239762017931,0.252397620179314
Oct 1962,-3.4,-8.01709764952229,2.45298473769782,-5.56411291182446,2.16411291182446
Nov 1962,-12.8,-8.01685966156275,-2.06044904234937,-10.0773087039121,-2.72269129608788
Dec 1962,-15,-8.0166216736032,-4.86188851836027,-12.8785101919635,-2.12148980803652
Jan 1963,-17.6,-8.01638368564367,-6.00103078506745,-14.0174144707111,-3.58258552928888
Feb 1963,-17.8,-8.01614569768413,-6.68963183453047,-14.7057775322146,-3.09422246778541
Mar 1963,-12.4,-8.01590770972458,-5.08008441246191,-13.0959921221865,0.695992122186489
Apr 1963,-9.3,-8.01566972176504,-2.91469089608596,-10.930360617851,1.63036061785101
May 1963,-6.9,-8.0154317338055,1.3275829297908,-6.68784880401471,-0.212151195985292
Jun 1963,-2.8,-8.01519374584596,4.81979462283187,-3.1953991230141,0.395399123014098
